"gene_id","ILSGR0260r_S1_BC1.bam","ILSGR0260r_S1_BC10.bam","ILSGR0260r_S1_BC11.bam","ILSGR0260r_S1_BC12.bam","ILSGR0260r_S1_BC13.bam","ILSGR0260r_S1_BC14.bam","ILSGR0260r_S1_BC15.bam","ILSGR0260r_S1_BC16.bam","ILSGR0260r_S1_BC17.bam","ILSGR0260r_S1_BC18.bam","ILSGR0260r_S1_BC19.bam","ILSGR0260r_S1_BC2.bam","ILSGR0260r_S1_BC20.bam","ILSGR0260r_S1_BC21.bam","ILSGR0260r_S1_BC22.bam","ILSGR0260r_S1_BC23.bam","ILSGR0260r_S1_BC24.bam","ILSGR0260r_S1_BC25.bam","ILSGR0260r_S1_BC26.bam","ILSGR0260r_S1_BC27.bam","ILSGR0260r_S1_BC28.bam","ILSGR0260r_S1_BC29.bam","ILSGR0260r_S1_BC3.bam","ILSGR0260r_S1_BC30.bam","ILSGR0260r_S1_BC31.bam","ILSGR0260r_S1_BC32.bam","ILSGR0260r_S1_BC33.bam","ILSGR0260r_S1_BC34.bam","ILSGR0260r_S1_BC35.bam","ILSGR0260r_S1_BC36.bam","ILSGR0260r_S1_BC37.bam","ILSGR0260r_S1_BC38.bam","ILSGR0260r_S1_BC39.bam","ILSGR0260r_S1_BC4.bam","ILSGR0260r_S1_BC40.bam","ILSGR0260r_S1_BC5.bam","ILSGR0260r_S1_BC6.bam","ILSGR0260r_S1_BC7.bam","ILSGR0260r_S1_BC8.bam","ILSGR0260r_S1_BC9.bam"
"18551",0,30,0,0,2,0,5,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,11,15,0,0,0,1,0,0,0,10
"237400",0,1,0,0,6,0,0,0,4,1,4,0,0,0,0,1,0,0,9,0,0,15,11,0,0,0,0,5,0,0,7,0,0,1,0,0,14,5,0,1
"17192",0,18,0,0,32,2,8,0,13,24,6,0,0,6,0,12,5,0,9,11,1,4,5,5,2,63,0,12,29,0,54,1,2,18,2,2,16,10,1,34
"21423",6,49,3,2,37,13,36,0,32,30,60,0,2,118,0,40,11,0,0,61,16,71,29,16,106,75,0,37,55,0,48,2,34,88,2,71,40,7,38,44
"66932",0,3,0,0,32,15,0,0,6,19,20,3,78,1,0,0,16,0,0,7,42,4,1,3,0,26,0,8,4,0,23,0,2,13,0,1,4,20,1,29
"118445",0,1,0,0,19,0,0,0,11,2,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,4,0,2,0,0,0,9,0,7,0,0,6,0,0,3
"216169",0,5,0,2,16,0,0,0,39,23,14,4,0,10,0,12,2,0,1,9,23,9,1,12,2,36,0,24,15,0,30,1,2,21,0,2,37,1,0,13
"56214",0,84,0,4,64,0,0,0,32,1,38,0,0,0,0,31,6,0,0,38,7,49,0,25,6,51,0,8,0,0,99,0,44,0,1,0,62,82,1,69
"103236",0,13,4,4,17,0,1,1,35,9,51,7,3,28,0,4,1,0,10,17,1,1,1,0,1,149,0,41,43,0,36,4,9,33,0,9,24,30,3,39
"208198",0,9,0,0,0,0,0,0,6,0,2,0,0,4,0,0,0,0,0,0,0,1,1,8,1,27,0,1,4,0,5,14,3,5,0,0,8,2,0,15
"17347",0,72,1,4,6,73,0,0,179,47,60,0,13,25,0,16,12,0,2,56,7,5,20,41,3,178,0,2,76,0,102,75,15,16,0,8,37,0,0,91
"208228",0,53,0,0,31,0,0,0,10,6,1,0,1,0,0,3,0,0,0,17,19,0,20,5,0,33,0,26,4,0,18,0,8,1,0,2,10,3,2,8
"11776",0,9,1,12,22,0,2,0,6,26,12,1,7,4,0,9,2,0,1,5,6,0,14,6,2,11,0,50,1,0,38,0,9,0,0,4,6,0,0,20
"208266",0,41,0,0,2,0,1,0,2,0,12,0,10,0,0,2,0,0,0,1,0,24,0,11,2,9,0,0,0,0,29,1,7,9,0,2,1,0,0,7
"78670",0,21,0,0,36,18,1,0,16,15,12,0,0,10,0,21,14,0,0,34,9,35,4,17,1,21,0,19,11,0,17,9,4,16,0,5,5,1,0,17
"20222",7,15,0,2,7,1,0,0,2,1,2,4,7,0,0,5,9,0,0,8,0,4,4,9,0,6,0,4,8,0,8,0,4,47,25,0,8,12,0,11
"18245",3,60,2,2,49,6,8,0,64,47,36,29,18,19,0,38,7,1,21,53,16,72,41,67,1,58,0,52,46,0,113,6,60,82,1,46,81,15,1,77
"66094",0,51,0,0,65,1,0,0,22,4,29,1,0,4,0,2,5,0,0,19,0,1,2,3,0,24,0,24,5,0,34,11,13,25,0,0,89,9,0,33
"73218",0,22,0,0,14,0,0,0,10,0,1,0,0,0,0,0,0,0,0,9,26,2,0,0,6,0,0,0,17,0,0,0,0,1,0,0,14,0,0,14
"30055",0,46,0,0,22,0,0,0,3,5,14,0,0,1,0,0,8,0,5,32,16,7,8,13,0,42,0,35,25,0,56,0,25,31,1,2,27,36,0,34
"16907",0,9,0,0,61,0,0,0,18,0,8,7,0,27,0,0,10,0,0,25,0,19,2,0,19,34,0,13,29,0,19,0,0,19,0,3,40,0,0,19
"52551",0,8,0,7,31,14,0,0,4,29,8,0,0,5,0,27,1,0,11,22,9,7,9,6,0,17,0,6,7,0,77,1,0,7,0,0,9,0,1,10
"26396",0,33,0,14,39,0,3,0,36,21,3,0,3,3,0,2,30,0,0,36,15,6,3,2,2,70,0,65,8,0,59,12,51,50,0,1,54,4,0,28
"16969",0,17,0,9,13,0,41,0,15,9,2,1,0,9,0,6,23,0,9,102,34,41,6,6,10,67,0,15,2,0,102,28,24,21,0,4,33,1,6,28
"13144",0,0,0,1,0,0,0,0,0,2,1,0,0,3,0,3,0,0,0,4,0,0,0,4,0,5,0,0,0,0,6,0,0,15,0,3,2,0,0,0
"17179",0,3,0,1,1,0,8,0,0,10,10,0,0,2,0,4,0,0,0,0,0,3,5,15,0,21,0,7,1,0,3,0,0,0,2,0,2,0,0,2
"66047",0,34,0,0,48,7,9,0,48,2,43,0,0,54,0,24,0,0,1,41,13,52,0,15,16,59,0,50,36,0,64,34,24,35,1,30,62,26,0,59
"18717",0,11,3,0,0,0,0,0,4,11,5,0,2,1,0,6,0,0,0,0,31,1,7,9,1,13,0,8,1,0,47,19,0,27,0,1,24,1,1,3
"70312",0,64,0,0,5,0,0,0,12,0,2,1,0,6,0,12,0,0,0,55,1,2,0,0,0,9,0,12,21,0,33,4,0,22,0,8,6,6,0,30
"21390",0,0,0,17,15,0,1,0,6,0,9,0,0,0,0,3,7,0,0,12,0,0,0,1,0,5,0,8,18,0,0,3,0,3,0,0,11,0,0,47
"15353",0,14,5,0,10,0,13,5,32,0,6,0,2,26,0,14,0,0,0,14,1,1,1,16,0,1,0,0,9,0,5,0,6,5,0,0,6,20,0,14
"56371",5,12,0,0,6,0,0,0,22,2,0,0,0,5,0,11,16,0,0,18,0,0,0,6,0,41,0,7,12,0,29,13,1,0,0,0,2,1,0,14
"102115",0,29,0,0,37,9,4,0,0,35,12,1,2,0,0,2,6,0,0,141,4,0,0,6,0,14,0,10,15,0,43,0,1,1,0,5,25,0,0,31
"18029",5,18,0,0,3,5,0,0,12,2,16,0,0,14,0,5,0,0,0,20,1,2,2,0,0,21,0,14,0,0,27,0,0,15,1,0,15,0,0,21
"103425",0,23,0,0,30,0,7,0,5,6,53,0,0,0,0,6,0,0,0,3,12,0,1,0,0,26,0,5,5,0,67,36,15,7,8,0,4,0,16,18
"13611",0,36,0,0,0,0,0,2,5,14,2,3,0,3,0,0,0,0,0,1,0,12,22,7,0,2,0,21,0,0,32,4,2,13,0,0,3,0,0,16
"14676",5,12,2,0,51,0,0,0,54,11,5,0,0,0,0,1,0,0,0,1,0,11,0,0,0,32,0,30,0,0,24,0,0,4,0,9,5,17,0,46
"14672",0,0,0,0,8,6,3,0,1,14,7,0,9,0,0,0,1,0,0,18,11,0,0,24,0,0,0,8,0,0,44,0,25,0,1,0,0,0,0,0
"14797",0,55,0,0,63,2,7,0,45,23,26,1,0,9,0,12,15,0,8,29,7,52,4,5,13,60,0,35,38,0,130,14,9,29,0,12,57,24,0,74
"50721",0,12,0,0,2,0,0,0,3,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,7,0,0,0,0,2,0,3,0,0,0,7,0,0,11
"666501",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0
"544717",0,14,0,10,20,0,19,0,62,16,17,0,0,18,0,0,0,0,0,65,0,93,6,0,8,27,0,0,9,0,0,9,0,83,0,1,17,5,0,21
"18045",0,11,0,1,7,16,0,0,10,50,6,0,9,7,0,1,0,0,0,0,0,12,0,6,3,54,0,0,21,0,21,24,1,1,0,5,0,16,0,28
"50493",3,114,0,1,47,0,0,0,20,13,4,0,17,38,0,22,5,0,0,56,0,53,2,13,1,125,0,47,39,0,75,24,4,100,6,30,21,1,3,89
"58250",0,0,0,0,0,0,0,0,36,0,1,0,1,0,0,0,0,0,0,1,0,11,0,0,0,2,0,0,29,0,1,0,0,3,0,10,0,0,0,5
"28109",0,10,0,0,67,12,0,0,10,8,1,0,0,29,0,0,1,0,0,11,0,4,0,4,0,14,1,9,7,0,0,0,8,21,0,1,3,0,10,4
"319277",0,38,0,7,3,0,0,3,14,9,3,10,0,3,0,3,3,0,0,85,43,0,0,16,0,8,0,18,16,0,26,0,18,50,4,22,8,19,8,23
"216190",0,10,3,0,20,11,5,0,7,4,0,0,8,0,0,0,0,0,0,5,0,0,14,4,0,3,0,8,0,0,3,0,0,0,0,5,5,0,0,37
"216197",0,78,0,0,38,5,4,1,22,0,37,0,10,3,0,3,0,0,0,9,38,17,15,11,0,2,0,9,23,0,30,27,18,37,1,3,4,2,3,26
"216198",0,13,0,0,0,0,0,5,0,40,3,8,1,2,0,0,0,0,0,0,2,11,0,5,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,7
"70428",0,6,0,0,26,16,0,0,34,0,15,35,0,11,0,3,0,0,0,15,2,2,0,2,0,9,0,13,0,0,0,0,34,0,0,0,0,0,0,40
"103266",0,10,0,3,0,9,0,0,13,5,7,0,3,0,0,0,0,0,0,0,1,0,2,10,17,7,0,16,5,0,18,0,11,13,7,0,24,0,0,1
"12952",0,32,0,0,24,0,50,0,50,0,1,0,10,0,0,0,0,0,0,29,16,16,13,47,0,26,0,11,1,0,37,4,1,61,0,0,12,0,0,0
"103136",0,13,0,2,7,0,0,0,1,0,32,0,0,35,0,8,11,0,0,1,0,5,11,0,0,23,0,16,10,0,6,1,0,17,0,0,1,0,0,7
"72843",0,13,0,0,19,0,0,0,2,5,3,7,0,4,0,5,16,0,0,22,0,4,0,0,0,12,0,0,0,0,0,4,1,2,16,8,1,1,0,0
"28088",0,29,1,2,37,3,7,0,21,31,14,5,1,0,0,9,10,0,3,14,6,6,0,1,3,42,0,18,6,0,10,5,1,25,2,1,24,0,0,8
"69754",0,0,0,0,1,0,5,0,11,0,9,0,0,2,0,0,0,0,0,38,0,0,2,0,0,0,0,0,1,0,1,0,0,32,0,0,5,0,0,5
"66263",0,8,1,0,7,1,3,0,0,0,9,0,0,8,0,0,0,0,0,2,0,3,0,1,9,27,0,5,0,0,2,0,0,2,0,3,0,0,0,0
"22027",26,195,0,45,289,0,27,0,191,45,214,33,8,14,1,130,23,25,1,73,52,45,122,191,19,54,10,231,164,0,354,22,179,248,9,68,186,38,0,353
"22172",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,7,4,0,3,0,3,4,1,0,0,0,0,0
"69736",0,8,0,0,23,0,0,0,25,57,17,1,0,0,0,1,0,0,0,1,0,6,0,3,4,31,0,10,5,0,5,0,14,5,0,0,12,0,4,17
"67282",0,0,1,1,2,0,0,1,12,2,11,4,0,0,0,19,0,0,0,18,0,7,17,0,0,57,0,2,0,0,49,0,0,15,0,6,40,7,0,5
"432486",0,23,0,2,7,0,36,0,50,23,9,0,0,5,0,28,5,1,0,21,1,2,22,13,2,70,0,3,13,0,26,0,2,51,2,57,34,0,50,33
"70683",0,118,0,0,42,0,0,0,39,3,7,0,0,16,0,12,0,0,0,14,22,2,1,0,3,45,0,17,14,0,32,0,17,28,0,5,48,3,3,97
"237436",0,53,0,0,17,0,8,0,2,16,0,24,0,26,0,21,0,0,0,13,1,18,0,9,0,44,0,0,44,0,6,0,37,21,0,0,0,0,0,112
"67019",0,4,0,0,11,1,0,0,0,0,7,28,0,15,0,5,0,0,0,0,0,7,4,11,0,6,0,5,0,0,0,0,4,0,0,0,10,2,0,16
"75089",1,18,0,0,39,0,0,0,33,9,14,61,19,1,0,8,0,0,0,36,7,4,48,64,18,23,0,18,4,0,41,0,27,33,23,19,0,10,0,9
"11783",2,9,0,0,6,11,1,0,2,3,0,8,0,29,0,3,4,0,0,15,0,7,0,4,0,20,0,13,0,0,24,2,4,11,0,3,15,0,0,14
"67454",0,3,0,0,3,5,0,0,0,0,1,29,0,0,0,12,0,0,0,3,0,0,6,0,0,1,0,0,7,0,0,0,0,1,0,2,9,0,0,10
"18674",0,2,0,0,16,0,1,0,8,0,10,0,0,4,0,1,0,4,0,1,0,35,0,2,0,9,0,0,12,0,8,0,10,9,0,0,3,0,0,3
"21917",5,264,0,0,81,17,70,2,248,57,213,26,52,165,0,196,18,2,8,174,110,108,27,68,4,306,0,301,209,0,294,107,93,267,2,59,293,96,12,144
"17997",0,14,0,0,27,0,0,0,2,0,5,1,0,0,0,0,0,0,0,7,0,0,0,0,6,5,3,0,0,0,23,0,2,21,0,0,2,1,2,9
"237459",0,22,0,1,12,1,0,0,3,1,2,0,2,0,0,3,0,0,0,2,1,35,0,3,0,13,0,0,21,0,11,1,0,29,0,3,6,1,0,13
"13713",2,53,1,3,60,19,12,0,87,27,20,0,7,21,0,48,14,0,0,16,6,20,1,13,1,28,0,49,92,0,171,32,10,61,0,33,17,0,0,195
"432488",0,9,0,0,1,0,3,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,4,0,14,0,8,0,0,0,7,2,0,0
"16993",6,73,2,0,127,2,32,0,94,0,37,6,0,56,0,14,9,12,0,17,0,36,29,63,42,66,1,109,75,0,45,20,37,58,0,57,89,28,0,98
"69878",0,20,0,0,3,0,3,0,3,6,19,0,4,7,0,33,0,0,0,9,0,26,1,2,0,41,0,15,22,0,15,3,0,15,0,2,23,0,0,37
"667338",0,5,1,0,6,0,2,0,2,0,9,0,0,0,0,2,1,1,2,8,0,6,0,7,7,5,0,1,3,0,9,5,0,0,0,0,19,2,0,0
"56307",0,132,0,0,40,10,20,1,87,16,40,0,16,7,0,20,4,1,0,51,6,21,33,2,19,117,0,35,228,0,60,22,49,51,6,30,48,13,0,165
"22025",0,3,0,0,4,0,0,0,0,0,0,0,2,7,0,0,5,1,0,14,0,8,0,0,0,0,0,0,8,0,19,0,0,2,0,0,0,0,0,50
"66414",0,5,0,0,2,0,0,0,5,5,3,0,0,0,0,0,0,0,0,44,1,0,0,0,0,3,0,5,2,0,2,1,0,3,0,0,8,0,0,5
"77048",0,32,0,0,84,1,0,0,14,29,2,25,0,4,0,6,8,0,0,3,0,13,19,59,0,30,0,33,13,0,14,4,25,60,0,19,4,6,1,15
"54712",0,25,0,3,7,0,5,0,21,1,6,1,0,40,0,0,0,1,6,6,6,1,27,35,0,23,0,0,3,0,14,0,26,9,0,28,10,7,20,20
"67270",4,41,0,1,48,9,11,0,39,22,16,5,5,1,0,13,0,5,0,67,0,33,24,2,3,36,0,19,75,0,17,51,56,62,0,16,48,4,0,11
"93765",0,19,0,15,5,0,0,0,3,0,1,2,0,9,0,3,0,0,0,0,0,0,0,7,0,4,0,7,4,0,11,0,1,9,0,0,18,0,0,5
"71207",3,15,0,0,3,0,0,17,37,9,32,17,0,1,0,21,0,0,1,3,3,32,2,4,31,36,0,19,14,0,28,0,2,9,0,0,16,1,1,31
"216238",0,30,0,0,13,0,0,0,1,13,22,0,5,5,0,34,0,0,14,0,4,2,3,2,0,0,0,0,9,0,4,2,2,39,0,4,9,0,0,13
"100504157",0,2,0,0,2,0,0,0,1,3,1,0,2,4,0,5,0,0,0,6,0,8,1,2,1,2,0,0,18,0,1,0,1,4,0,3,9,0,0,2
"12226",0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,5,1,0,15,1,53,0,5,2,1,2,0,2,2,0,8,11,1,11,0,0,1,4,0,6
"67972",5,16,0,2,16,2,2,0,6,20,31,33,2,5,3,9,11,0,24,24,95,23,7,13,0,42,0,11,0,0,77,0,9,17,0,4,3,55,4,53
"382406",0,26,0,0,7,0,3,0,1,0,0,0,0,8,0,3,8,0,0,6,2,17,8,2,0,12,0,5,1,0,48,6,0,4,0,0,0,0,0,13
"67603",0,25,0,0,3,0,0,0,2,3,2,0,0,0,0,18,0,0,0,3,0,6,0,0,2,16,0,3,11,0,14,2,0,0,0,9,0,3,0,20
"216274",0,4,0,0,9,0,11,0,12,1,6,0,0,3,0,0,0,0,0,12,27,0,0,0,0,10,0,0,3,0,13,0,5,2,0,6,0,4,1,12
"52713",3,41,0,0,19,0,0,0,9,5,3,0,0,4,0,0,2,1,0,0,4,1,1,19,6,31,0,1,11,0,2,0,16,10,0,0,1,0,0,16
"639162",0,6,0,0,1,1,6,0,6,8,16,1,0,2,0,9,0,1,0,6,0,1,4,2,2,3,0,7,2,0,5,1,5,7,0,4,0,2,0,0
"17931",4,16,0,5,19,1,1,0,7,1,81,53,0,8,0,7,2,0,3,0,47,1,1,38,6,29,0,13,10,0,18,5,17,9,0,7,16,13,2,42
"320150",0,0,0,0,6,0,4,0,3,0,10,0,0,0,0,0,0,0,0,10,0,33,1,0,18,0,0,0,1,0,4,5,0,16,0,0,4,0,0,7
"432502",0,67,0,0,199,0,13,2,45,31,72,4,1,93,0,31,15,0,0,67,58,93,24,12,0,59,0,68,19,0,98,43,7,35,0,9,27,3,0,178
"237542",0,74,13,29,39,0,0,0,18,37,20,1,6,25,0,13,0,0,0,34,14,10,31,15,9,56,0,30,43,0,66,22,3,25,10,23,18,14,36,81
"53605",2,394,1,2,320,29,24,0,336,130,252,14,45,60,11,28,15,0,7,145,1,137,53,21,51,415,0,182,367,0,259,48,12,404,6,84,255,67,0,178
"52705",6,12,1,3,11,4,0,0,5,16,12,0,3,10,0,0,35,0,7,0,8,27,0,3,0,38,0,3,4,0,6,5,12,28,0,7,3,0,8,1
"73690",0,6,0,0,7,0,0,1,18,2,9,0,0,0,0,0,0,0,0,5,0,8,0,2,0,14,0,2,10,0,13,13,0,9,0,0,3,0,0,11
"382423",16,104,0,2,124,0,19,0,16,8,30,5,41,97,0,123,27,0,5,82,38,34,67,42,146,124,0,77,22,0,185,0,122,118,48,82,124,29,1,94
"66687",0,6,0,0,0,0,0,0,6,0,14,0,7,0,0,0,0,0,0,5,19,0,4,0,8,40,0,1,2,0,47,0,0,3,0,0,30,3,0,4
"668041",0,186,2,11,20,0,3,4,29,21,24,0,0,8,0,38,10,0,0,46,14,29,17,44,11,82,0,40,20,0,129,33,54,57,0,2,51,6,1,100
"216344",0,17,0,0,10,1,0,9,9,10,24,8,0,21,0,21,0,64,0,2,1,38,0,0,0,7,0,3,0,0,27,1,1,13,0,40,7,11,0,5
"67226",0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,15,0,0,0,14,18,3,9,0,0,28,0,3,0,0,14,0,1,5,0,0,11,4,0,2
"66816",0,22,0,0,0,27,0,0,2,3,4,0,0,0,0,0,0,0,0,10,0,0,0,0,1,8,0,0,0,0,13,0,6,1,0,0,0,0,0,17
"216345",0,3,18,0,15,13,1,0,5,27,13,25,7,10,0,9,0,0,2,2,15,1,10,4,0,15,0,2,1,0,42,0,18,4,0,3,1,2,0,3
"72068",0,57,0,0,25,0,5,0,10,10,5,0,0,3,0,6,3,2,0,49,3,2,15,3,11,37,0,0,5,0,19,1,44,64,2,4,3,41,0,10
"216363",0,16,0,0,3,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,15,0,2,0,22,1,0,0,0,2,0,0,0,18,31,0,3
"544741",0,50,0,13,96,12,34,0,72,77,66,7,3,37,0,84,10,0,2,65,20,42,16,29,7,116,0,27,26,0,103,57,49,51,4,74,77,12,0,107
"12461",16,118,0,0,87,7,12,0,16,19,123,0,0,6,0,6,0,0,0,0,0,24,95,0,47,16,0,47,18,0,1,1,51,39,0,0,6,5,3,134
"327826",0,0,0,0,3,0,0,0,7,0,14,0,0,3,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,8,0,0,6,0,0,13,0,0,0
"64050",0,55,0,0,26,0,0,0,27,9,2,9,4,2,0,15,0,0,45,0,104,0,0,13,1,36,0,53,34,0,32,20,5,38,30,2,18,4,0,20
"17105",0,5,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,229,21,1628,2,0,0,0,0,0,0,2,0,91,0,4,7,0,0,0,0,0,0
"432508",0,100,0,0,114,0,7,3,62,59,23,22,0,28,0,10,2,0,0,91,36,7,3,34,0,84,0,25,66,0,42,20,0,77,0,25,59,26,2,90
"17246",0,95,8,0,4,0,6,0,52,0,16,9,0,8,0,8,1,0,0,2,15,18,4,2,0,39,0,9,7,0,16,0,0,17,0,11,32,0,2,25
"103468",0,15,0,0,39,0,8,0,9,13,6,1,5,3,0,38,0,0,0,32,0,2,12,10,2,37,0,2,8,0,36,2,0,12,0,0,6,54,0,16
"100862040",0,6,0,0,0,0,0,0,6,1,4,0,0,0,0,3,4,0,0,13,2,0,1,3,5,2,0,5,0,0,9,7,9,2,2,0,6,0,0,8
"71902",0,15,0,0,14,0,4,0,19,3,25,0,0,9,0,1,2,2,0,16,2,15,6,6,5,30,0,25,14,0,42,0,0,17,0,5,5,20,0,38
"117599",0,11,0,0,16,0,2,0,37,12,26,7,0,9,0,30,1,0,0,89,0,8,5,0,0,0,0,17,45,0,13,0,124,15,0,0,31,9,0,5
"68212",1,116,0,0,3,0,0,0,18,4,102,162,42,4,0,48,0,0,0,0,1,38,5,110,0,60,0,177,14,0,77,9,2,34,0,26,15,0,0,2
"66225",1,0,0,0,5,0,0,0,0,0,10,0,0,0,0,4,0,0,0,13,0,0,0,10,0,1,0,0,0,0,2,0,0,5,0,0,5,0,0,1
